trip_id,client_type,destination,saison,type_hebergement,activite_principale,duree_jours,budget_total,prix_vol,meteo_prevue,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client
2686,business,new york,printemps,hôtel,culture,4,12284.05,1060.34,ensoleillé,12.04,4.75,36,17.46,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2687,famille,paris,printemps,resort,culture,19,4789.02,372.33,ensoleillé,12.44,1.18,26,14.07,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2688,solo,rome,printemps,hôtel,gastronomie,4,3941.42,380.67,ensoleillé,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2689,couple,new york,hiver,hôtel,gastronomie,17,6445.69,815.59,nuageux,-0.0,2.34,32,16.49,90,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2690,solo,tokyo,été,hôtel,gastronomie,5,6790.42,1084.58,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2691,senior,lisbonne,été,villa,gastronomie,20,5090.33,456.28,variable,23.39,0.06,1,17.22,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2692,couple,dubaï,printemps,hôtel,gastronomie,19,4940.58,739.05,ensoleillé,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,annulation,1,1,séjour correct mais perfectible.
2693,senior,dubaï,été,hôtel,business,14,5754.35,775.28,pluie,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1,aucun,0,1,très mauvaise expérience.
2694,senior,sydney,été,resort,culture,18,11926.3,1132.41,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2695,senior,bali,été,hôtel,randonnée,8,5617.61,1877.78,pluie,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,retard_vol,0,1,séjour décevant.
2696,famille,dubaï,automne,villa,gastronomie,17,9788.65,729.93,pluie,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2697,business,tokyo,hiver,hôtel,randonnée,7,8187.12,1136.3,variable,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2698,famille,new york,automne,appartement,plage,14,7748.93,785.37,variable,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,aucun,0,1,séjour décevant.
2699,couple,bali,été,resort,randonnée,20,10734.83,975.46,nuageux,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2700,senior,sydney,été,appartement,plage,16,3379.18,1511.0,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1,aucun,0,0,très mauvaise expérience.
2701,business,new york,printemps,appartement,business,8,11927.19,800.55,nuageux,12.04,4.75,36,17.46,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2702,solo,rome,printemps,appartement,plage,17,2652.52,507.47,ensoleillé,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,bagages,1,1,séjour décevant.
2703,couple,dubaï,hiver,resort,randonnée,19,9585.02,814.17,variable,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2704,business,paris,automne,resort,randonnée,19,7345.18,398.2,variable,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,aucun,0,1,séjour décevant.
2705,business,tokyo,été,appartement,randonnée,17,7783.98,1459.4,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2706,couple,tokyo,printemps,resort,randonnée,16,9902.35,1390.89,nuageux,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2707,senior,new york,été,resort,culture,17,6576.65,1073.38,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2708,famille,paris,hiver,hôtel,business,16,4920.05,419.25,pluie,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,aucun,0,1,séjour décevant.
2709,famille,bali,hiver,hôtel,plage,5,8988.11,1252.23,pluie,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2710,solo,dubaï,été,hôtel,randonnée,18,3223.94,543.5,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2711,senior,rome,été,hôtel,gastronomie,6,4481.36,516.23,pluie,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2712,famille,tokyo,été,hôtel,randonnée,13,8027.57,1045.48,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
2713,famille,sydney,été,hôtel,culture,9,7436.92,1597.9,nuageux,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2714,famille,dubaï,été,resort,randonnée,7,14015.64,708.39,nuageux,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2715,senior,new york,automne,appartement,gastronomie,8,4431.0,942.67,ensoleillé,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2716,famille,lisbonne,hiver,resort,gastronomie,4,3888.38,447.1,nuageux,12.63,2.92,26,17.53,90,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
2717,solo,tokyo,été,appartement,randonnée,11,4302.47,1507.42,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,0,séjour correct mais perfectible.
2718,senior,bali,été,hôtel,culture,10,4894.1,1752.52,ensoleillé,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,bagages,0,0,très bon séjour.
2719,famille,tokyo,printemps,hôtel,culture,10,8752.27,733.23,variable,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2720,solo,tokyo,hiver,appartement,gastronomie,4,4640.44,823.39,ensoleillé,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2721,solo,tokyo,hiver,appartement,gastronomie,14,4718.68,1603.36,ensoleillé,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,annulation,0,1,séjour décevant.
2722,business,rome,hiver,appartement,business,6,4287.37,531.77,nuageux,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2723,couple,sydney,été,appartement,business,19,5685.31,1595.97,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,retard_vol,1,1,séjour décevant.
2724,couple,new york,hiver,appartement,business,3,6739.7,854.9,nuageux,-0.0,2.34,32,16.49,90,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2725,famille,dubaï,été,appartement,plage,4,6254.83,817.55,nuageux,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2726,business,tokyo,hiver,appartement,business,8,6940.61,684.52,nuageux,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
2727,business,dubaï,hiver,appartement,business,10,9239.42,602.69,variable,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,retard_vol,0,1,séjour correct mais perfectible.
2728,famille,dubaï,printemps,hôtel,business,21,7611.29,685.91,nuageux,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2729,couple,dubaï,hiver,hôtel,culture,12,8433.61,609.8,pluie,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
2730,senior,tokyo,automne,hôtel,randonnée,10,9168.71,939.41,nuageux,18.79,4.52,34,12.27,91,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2731,famille,new york,printemps,resort,culture,18,13282.03,1241.49,ensoleillé,12.04,4.75,36,17.46,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2732,couple,paris,printemps,appartement,gastronomie,7,4912.36,334.15,nuageux,12.44,1.18,26,14.07,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2733,solo,bali,hiver,hôtel,business,20,4463.38,1207.57,pluie,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,aucun,0,1,séjour décevant.
2734,couple,bali,printemps,hôtel,randonnée,10,6112.65,1200.21,variable,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2735,couple,sydney,été,appartement,culture,8,6362.88,1696.76,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2736,couple,new york,été,hôtel,culture,8,3767.64,916.83,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2737,famille,bali,printemps,appartement,business,3,6771.17,1408.13,nuageux,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2738,solo,rome,été,hôtel,plage,15,3262.51,573.4,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
2739,business,tokyo,printemps,hôtel,business,13,11225.35,806.73,pluie,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2740,solo,bali,automne,hôtel,randonnée,15,4349.1,1127.75,ensoleillé,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,annulation,0,1,séjour correct mais perfectible.
2741,famille,paris,été,hôtel,business,15,6854.64,400.2,pluie,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2742,business,lisbonne,printemps,hôtel,plage,3,3136.27,365.08,nuageux,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2743,famille,dubaï,été,hôtel,randonnée,19,5808.4,901.72,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1,retard_vol,1,1,très mauvaise expérience.
2744,business,paris,automne,hôtel,culture,12,2959.02,389.99,pluie,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2745,couple,bali,printemps,hôtel,gastronomie,16,6016.75,1256.95,ensoleillé,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
2746,business,new york,automne,appartement,culture,3,6125.73,901.85,pluie,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2747,famille,paris,automne,hôtel,gastronomie,17,4791.51,355.4,variable,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,1,météo,0,1,très mauvaise expérience.
2748,famille,rome,hiver,hôtel,plage,15,5309.07,275.75,pluie,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
2749,couple,dubaï,été,hôtel,culture,10,6163.44,941.66,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2750,famille,new york,été,villa,gastronomie,20,8220.75,1091.17,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
2751,famille,rome,été,appartement,gastronomie,15,6325.03,436.88,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
2752,business,rome,été,villa,randonnée,20,7730.29,557.82,nuageux,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,météo,0,1,séjour correct mais perfectible.
2753,business,bali,automne,villa,business,18,8559.65,1284.12,pluie,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2754,famille,tokyo,été,hôtel,culture,6,7452.04,1500.21,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
2755,senior,tokyo,été,appartement,plage,21,5694.88,1352.81,nuageux,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
2756,business,rome,hiver,hôtel,plage,17,5167.77,476.05,pluie,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,météo,1,1,séjour décevant.
2757,senior,tokyo,printemps,appartement,plage,6,7616.45,1228.94,nuageux,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
2758,business,dubaï,automne,hôtel,plage,18,8351.47,661.38,ensoleillé,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
2759,solo,rome,été,hôtel,culture,11,4359.62,570.38,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
